"module name","license","repository"
"compress-commons@6.0.2","MIT","https://github.com/archiverjs/node-compress-commons"
"concat-map@0.0.1","MIT","https://github.com/substack/node-concat-map"
"concat-stream@1.6.2","MIT","https://github.com/maxogden/concat-stream"
"concat-stream@2.0.0","MIT","https://github.com/maxogden/concat-stream"
"conf@10.2.0","MIT","https://github.com/sindresorhus/conf"
"confbox@0.1.8","MIT","https://github.com/unjs/confbox"
"confbox@0.2.4","MIT","https://github.com/unjs/confbox"
"config-chain@1.1.13","MIT","https://github.com/dominictarr/config-chain"
"consola@3.4.2","MIT","https://github.com/unjs/consola"
"constantinople@4.0.1","MIT","https://github.com/ForbesLindesay/constantinople"
"content-disposition@0.5.4","MIT","https://github.com/jshttp/content-disposition"
"content-type@1.0.5","MIT","https://github.com/jshttp/content-type"
"content-type@2.0.0","MIT","https://github.com/jshttp/content-type"
"contentful-batch-libs@10.1.6","MIT","https://github.com/contentful/contentful-batch-libs"
"contentful-batch-libs@11.0.0","MIT","https://github.com/contentful/contentful-batch-libs"
"contentful-batch-libs@12.0.2","MIT","https://github.com/contentful/contentful-batch-libs"
"contentful-batch-libs@9.7.0","MIT","https://github.com/contentful/contentful-batch-libs"
"contentful-cli@4.0.4","MIT","https://github.com/contentful/contentful-cli"
"contentful-collection@0.0.4","MIT","https://github.com/marcolink/contentful-collection"
"contentful-export@7.22.5","MIT","https://github.com/contentful/contentful-export"
"contentful-export@8.1.1","MIT","https://github.com/contentful/contentful-export"
"contentful-import@10.0.0","MIT","https://github.com/contentful/contentful-import"
"contentful-management@11.76.0","MIT","https://github.com/contentful/contentful-management.js"
"contentful-management@12.8.0","MIT","https://github.com/contentful/contentful-management.js"
"contentful-migration@5.1.0","MIT","https://github.com/contentful/contentful-migration"
"contentful-resolve-response@1.9.9","MIT","https://github.com/contentful/contentful-resolve-response"
"contentful-sdk-core@9.4.5","MIT","https://github.com/contentful/contentful-sdk-core"
"contentful@11.12.7","MIT","https://github.com/contentful/contentful.js"
"contentstack@3.27.1","MIT","https://github.com/contentstack/contentstack-javascript"
"convert-hrtime@5.0.0","MIT","https://github.com/sindresorhus/convert-hrtime"
"convert-source-map@2.0.0","MIT","https://github.com/thlorenz/convert-source-map"
"cookie-es@1.2.3","MIT","https://github.com/unjs/cookie-es"
"cookie-es@2.0.1","MIT","https://github.com/unjs/cookie-es"
"cookie-es@3.1.1","MIT","https://github.com/unjs/cookie-es"
"cookie-signature@1.0.7","MIT","https://github.com/visionmedia/node-cookie-signature"
"cookie@0.7.2","MIT","https://github.com/jshttp/cookie"
"cookies@0.9.1","MIT","https://github.com/pillarjs/cookies"
"core-js-compat@3.49.0","MIT","https://github.com/zloirock/core-js"
"core-js@3.49.0","MIT","https://github.com/zloirock/core-js"
"core-util-is@1.0.3","MIT","https://github.com/isaacs/core-util-is"
"crc-32@1.2.2","Apache-2.0","https://github.com/SheetJS/js-crc32"
"crc32-stream@6.0.0","MIT","https://github.com/archiverjs/node-crc32-stream"
"croner@10.0.1","MIT","https://github.com/hexagon/croner"
"cross-fetch@4.1.0","MIT","https://github.com/lquixada/cross-fetch"
"cross-spawn@7.0.6","MIT","https://github.com/moxystudio/node-cross-spawn"
"crossws@0.3.5","MIT","https://github.com/h3js/crossws"
"crossws@0.4.10","MIT","https://github.com/h3js/crossws"
"crypto-js@4.2.0","MIT","https://github.com/brix/crypto-js"
"crypto-random-string@2.0.0","MIT","https://github.com/sindresorhus/crypto-random-string"
"css-declaration-sorter@7.4.0","ISC","https://github.com/Siilwyn/css-declaration-sorter"
"css-select@5.2.2","BSD-2-Clause","https://github.com/fb55/css-select"
"css-tree@2.2.1","MIT","https://github.com/csstree/csstree"
"css-tree@2.3.1","MIT","https://github.com/csstree/csstree"
"css-tree@3.2.1","MIT","https://github.com/csstree/csstree"
"css-what@6.2.2","BSD-2-Clause","https://github.com/fb55/css-what"
"css.escape@1.5.1","MIT","https://github.com/mathiasbynens/CSS.escape"
"cssesc@3.0.0","MIT","https://github.com/mathiasbynens/cssesc"
"cssfilter@0.0.10","MIT","https://github.com/leizongmin/js-css-filter"
"cssnano-preset-default@7.0.17","MIT","https://github.com/cssnano/cssnano"
"cssnano-preset-default@8.0.2","MIT","https://github.com/cssnano/cssnano"
"cssnano-utils@5.0.3","MIT","https://github.com/cssnano/cssnano"
"cssnano-utils@6.0.1","MIT","https://github.com/cssnano/cssnano"
"cssnano@7.1.9","MIT","https://github.com/cssnano/cssnano"
"cssnano@8.0.2","MIT","https://github.com/cssnano/cssnano"
"csso@5.0.5","MIT","https://github.com/css/csso"
"cssstyle@4.6.0","MIT","https://github.com/jsdom/cssstyle"
"csstype@3.2.3","MIT","https://github.com/frenic/csstype"
"csv-generate@3.4.3","MIT","https://github.com/adaltas/node-csv-generate"
"csv-parse@4.16.3","MIT","https://github.com/wdavidw/node-csv-parse"
"csv-stringify@5.6.5","MIT","https://github.com/adaltas/node-csv-stringify"
"csv@5.5.3","MIT","https://github.com/adaltas/node-csv"
"cycle@1.0.3","UNKNOWN","https://github.com/dscape/cycle"
"data-uri-to-buffer@4.0.1","MIT","https://github.com/TooTallNate/node-data-uri-to-buffer"
"data-urls@5.0.0","MIT","https://github.com/jsdom/data-urls"
"data-urls@7.0.0","MIT","https://github.com/jsdom/data-urls"
"data-view-buffer@1.0.2","MIT","https://github.com/inspect-js/data-view-buffer"
"data-view-byte-length@1.0.2","MIT","https://github.com/inspect-js/data-view-byte-length"
"data-view-byte-offset@1.0.1","MIT","https://github.com/inspect-js/data-view-byte-offset"
"date-fns@1.30.1","MIT","https://github.com/date-fns/date-fns"
"date-fns@2.30.0","MIT","https://github.com/date-fns/date-fns"
"date-fns@4.4.0","MIT","https://github.com/date-fns/date-fns"
"dayjs@1.11.21","MIT","https://github.com/iamkun/dayjs"
"db0@0.3.4","MIT","https://github.com/unjs/db0"
"dc-delivery-sdk-js@1.4.0","Apache-2.0","https://github.com/amplience/dc-delivery-sdk-js"
"dc-management-sdk-js@3.3.0","Apache-2.0","https://github.com/amplience/dc-management-sdk-js"
"de-indent@1.0.2","MIT","https://github.com/yyx990803/de-indent"
"debounce-fn@4.0.0","MIT","https://github.com/sindresorhus/debounce-fn"
"debug@2.6.9","MIT","https://github.com/visionmedia/debug"
"debug@3.2.7","MIT","https://github.com/visionmedia/debug"
"debug@4.4.3","MIT","https://github.com/debug-js/debug"
"decamelize@1.2.0","MIT","https://github.com/sindresorhus/decamelize"
"decimal.js@10.6.0","MIT","https://github.com/MikeMcl/decimal.js"
"decode-named-character-reference@1.3.0","MIT","https://github.com/wooorm/decode-named-character-reference"
"deep-eql@5.0.2","MIT","https://github.com/chaijs/deep-eql"
"deep-equal@1.0.1","MIT","https://github.com/substack/node-deep-equal"
"deep-equal@2.2.3","MIT","https://github.com/inspect-js/node-deep-equal"
"deep-is@0.1.4","MIT","https://github.com/thlorenz/deep-is"
"deepmerge@4.3.1","MIT","https://github.com/TehShrike/deepmerge"
"deepsignal@1.6.0","MIT","https://github.com/luisherranz/deepsignal"
"default-browser-id@5.0.1","MIT","https://github.com/sindresorhus/default-browser-id"
"default-browser@5.5.0","MIT","https://github.com/sindresorhus/default-browser"
"defaults@1.0.4","MIT","https://github.com/sindresorhus/node-defaults"
"define-data-property@1.1.4","MIT","https://github.com/ljharb/define-data-property"
"define-lazy-prop@2.0.0","MIT","https://github.com/sindresorhus/define-lazy-prop"
"define-lazy-prop@3.0.0","MIT","https://github.com/sindresorhus/define-lazy-prop"
"define-properties@1.2.1","MIT","https://github.com/ljharb/define-properties"
"defu@6.1.7","MIT","https://github.com/unjs/defu"
"delayed-stream@1.0.0","MIT","https://github.com/felixge/node-delayed-stream"
"delegates@1.0.0","MIT","https://github.com/visionmedia/node-delegates"
"denque@2.1.0","Apache-2.0","https://github.com/invertase/denque"
"depd@1.1.2","MIT","https://github.com/dougwilson/nodejs-depd"
"depd@2.0.0","MIT","https://github.com/dougwilson/nodejs-depd"
"dequal@2.0.3","MIT","https://github.com/lukeed/dequal"
"destr@2.0.5","MIT","https://github.com/unjs/destr"
"destroy@1.2.0","MIT","https://github.com/stream-utils/destroy"
"detect-indent@6.1.0","MIT","https://github.com/sindresorhus/detect-indent"
"detect-indent@7.0.2","MIT","https://github.com/sindresorhus/detect-indent"
"detect-libc@2.1.2","Apache-2.0","https://github.com/lovell/detect-libc"
"devalue@5.8.2","MIT","https://github.com/sveltejs/devalue"
"devframe@0.6.2","MIT","https://github.com/devframes/devframe"
"devframe@0.7.9","MIT","https://github.com/devframes/devframe"
"devlop@1.1.0","MIT","https://github.com/wooorm/devlop"
"didyoumean2@7.0.4","MIT","https://github.com/foray1010/didyoumean2"
"didyoumean@1.2.2","Apache-2.0","https://github.com/dcporter/didyoumean.js"
"diff-sequences@29.6.3","MIT","https://github.com/jestjs/jest"
"diff@8.0.4","BSD-3-Clause","https://github.com/kpdecker/jsdiff"
"dir-glob@3.0.1","MIT","https://github.com/kevva/dir-glob"
"dlv@1.1.3","MIT","https://github.com/developit/dlv"
"doctypes@1.1.0","MIT","https://github.com/pugjs/doctypes"
"dom-accessibility-api@0.5.16","MIT","https://github.com/eps1lon/dom-accessibility-api"
"dom-accessibility-api@0.6.3","MIT","https://github.com/eps1lon/dom-accessibility-api"
"dom-serializer@2.0.0","MIT","https://github.com/cheeriojs/dom-serializer"
"domelementtype@2.3.0","BSD-2-Clause","https://github.com/fb55/domelementtype"
"domhandler@5.0.3","BSD-2-Clause","https://github.com/fb55/domhandler"
"dompurify@3.4.12","(MPL-2.0 OR Apache-2.0)","https://github.com/cure53/DOMPurify"
"domutils@3.2.2","BSD-2-Clause","https://github.com/fb55/domutils"
"dot-prop@10.1.0","MIT","https://github.com/sindresorhus/dot-prop"
"dot-prop@6.0.1","MIT","https://github.com/sindresorhus/dot-prop"
"dotenv@16.6.1","BSD-2-Clause","https://github.com/motdotla/dotenv"
"dotenv@17.4.2","BSD-2-Clause","https://github.com/motdotla/dotenv"
"dunder-proto@1.0.1","MIT","https://github.com/es-shims/dunder-proto"
"duplexer@0.1.2","MIT","https://github.com/Raynos/duplexer"
"eastasianwidth@0.2.0","MIT","https://github.com/komagata/eastasianwidth"
"ecdsa-sig-formatter@1.0.11","Apache-2.0","https://github.com/Brightspace/node-ecdsa-sig-formatter"
"editorconfig@1.0.7","MIT","https://github.com/editorconfig/editorconfig-core-js"
"ee-first@1.1.1","MIT","https://github.com/jonathanong/ee-first"
"ejs@3.1.10","Apache-2.0","https://github.com/mde/ejs"
"electron-to-chromium@1.5.395","ISC","https://github.com/Kilian/electron-to-chromium"
"elegant-spinner@1.0.1","MIT","https://github.com/sindresorhus/elegant-spinner"
"emoji-regex@10.6.0","MIT","https://github.com/mathiasbynens/emoji-regex"
"emoji-regex@7.0.3","MIT","https://github.com/mathiasbynens/emoji-regex"
"emoji-regex@8.0.0","MIT","https://github.com/mathiasbynens/emoji-regex"
"emoji-regex@9.2.2","MIT","https://github.com/mathiasbynens/emoji-regex"
"emojibase-data@17.0.0","MIT","https://github.com/milesj/emojibase"
"emojibase@17.0.0","MIT","https://github.com/milesj/emojibase"
"emojic@1.1.18","MIT","https://github.com/IonicaBizau/emojic"
"emojilib@2.4.0","MIT","https://github.com/muan/emojilib"
"empathic@2.0.1","MIT","https://github.com/lukeed/empathic"
"enabled@2.0.0","MIT","https://github.com/3rd-Eden/enabled"
"encodeurl@1.0.2","MIT","https://github.com/pillarjs/encodeurl"
"encodeurl@2.0.0","MIT","https://github.com/pillarjs/encodeurl"
"enhanced-resolve@5.24.3","MIT","https://github.com/webpack/enhanced-resolve"
"enquirer@2.3.6","MIT","https://github.com/enquirer/enquirer"
"enquirer@2.4.1","MIT","https://github.com/enquirer/enquirer"
"entities@4.5.0","BSD-2-Clause","https://github.com/fb55/entities"
"entities@6.0.1","BSD-2-Clause","https://github.com/fb55/entities"
"entities@7.0.1","BSD-2-Clause","https://github.com/fb55/entities"
"entities@8.0.0","BSD-2-Clause","https://github.com/fb55/entities"
"env-paths@2.2.1","MIT","https://github.com/sindresorhus/env-paths"
"error-stack-parser-es@1.0.5","MIT","https://github.com/antfu/error-stack-parser-es"
"errx@0.1.0","MIT","https://github.com/danielroe/errx"
"es-abstract-get@1.0.0","MIT","https://github.com/ljharb/es-abstract-get"
"es-abstract@1.24.2","MIT","https://github.com/ljharb/es-abstract"
"es-define-property@1.0.1","MIT","https://github.com/ljharb/es-define-property"
"es-errors@1.3.0","MIT","https://github.com/ljharb/es-errors"
"es-get-iterator@1.1.3","MIT","https://github.com/ljharb/es-get-iterator"
"es-module-lexer@2.3.1","MIT","https://github.com/guybedford/es-module-lexer"
"es-object-atoms@1.1.2","MIT","https://github.com/ljharb/es-object-atoms"
"es-set-tostringtag@2.1.0","MIT","https://github.com/es-shims/es-set-tostringtag"
"es-shim-unscopables@1.1.0","MIT","https://github.com/ljharb/es-shim-unscopables"
"es-to-primitive@1.3.4","MIT","https://github.com/ljharb/es-to-primitive"
"es6-promise@4.2.8","MIT","https://github.com/stefanpenner/es6-promise"
"esbuild-register@3.6.0","MIT",""
"esbuild@0.28.1","MIT","https://github.com/evanw/esbuild"
"escalade@3.2.0","MIT","https://github.com/lukeed/escalade"
"escape-html@1.0.3","MIT","https://github.com/component/escape-html"
"escape-string-regexp@1.0.5","MIT","https://github.com/sindresorhus/escape-string-regexp"
"escape-string-regexp@4.0.0","MIT","https://github.com/sindresorhus/escape-string-regexp"
"escape-string-regexp@5.0.0","MIT","https://github.com/sindresorhus/escape-string-regexp"
"escodegen@2.1.0","BSD-2-Clause","https://github.com/estools/escodegen"
"eslint-compat-utils@0.5.1","MIT","https://github.com/ota-meshi/eslint-compat-utils"
"eslint-compat-utils@0.6.5","MIT","https://github.com/ota-meshi/eslint-compat-utils"
"eslint-config-flat-gitignore@2.3.0","MIT","https://github.com/antfu/eslint-config-flat-gitignore"
"eslint-flat-config-utils@3.2.0","MIT","https://github.com/antfu/eslint-flat-config-utils"
"eslint-formatter-codeclimate@2.0.1","MIT","https://github.com/remcohaszing/eslint-formatter-codeclimate"
"eslint-formatter-gitlab@7.2.0","MIT","git+https://gitlab.com/remcohaszing/eslint-formatter-gitlab"
"eslint-import-context@0.1.9","MIT","https://github.com/un-ts/eslint-import-context"
"eslint-json-compat-utils@0.2.3","MIT","https://github.com/ota-meshi/eslint-json-compat-utils"
"eslint-merge-processors@2.0.0","MIT","https://github.com/antfu/eslint-merge-processors"
"eslint-plugin-antfu@3.2.3","MIT","https://github.com/antfu/eslint-plugin-antfu"
"eslint-plugin-better-tailwindcss@4.6.1","MIT","https://github.com/schoero/eslint-plugin-better-tailwindcss"
"eslint-plugin-command@3.5.3","MIT","https://github.com/antfu/eslint-plugin-command"
"eslint-plugin-es-x@7.8.0","MIT","https://github.com/eslint-community/eslint-plugin-es-x"
"eslint-plugin-import-lite@0.6.0","MIT","https://github.com/9romise/eslint-plugin-import-lite"
"eslint-plugin-import-x@4.17.1","MIT","https://github.com/un-ts/eslint-plugin-import-x"
"eslint-plugin-jsdoc@63.2.0","BSD-3-Clause","https://github.com/gajus/eslint-plugin-jsdoc"
"eslint-plugin-jsonc@3.3.0","MIT","https://github.com/ota-meshi/eslint-plugin-jsonc"
"eslint-plugin-n@18.2.2","MIT","https://github.com/eslint-community/eslint-plugin-n"
"eslint-plugin-no-only-tests@3.4.0","MIT","https://github.com/levibuzolic/eslint-plugin-no-only-tests"
"eslint-plugin-perfectionist@5.10.0","MIT","https://github.com/azat-io/eslint-plugin-perfectionist"
"eslint-plugin-playwright@2.10.5","MIT","https://github.com/mskelton/eslint-plugin-playwright"
"eslint-plugin-pnpm@1.7.0","MIT","https://github.com/antfu/pnpm-workspace-utils"
"eslint-plugin-promise@7.3.0","ISC","https://github.com/eslint-community/eslint-plugin-promise"
"eslint-plugin-regexp@3.1.1","MIT","https://github.com/ota-meshi/eslint-plugin-regexp"
"eslint-plugin-sonarjs@4.2.0","LGPL-3.0-only","https://github.com/SonarSource/SonarJS"
"eslint-plugin-storybook@9.1.20","MIT","https://github.com/storybookjs/storybook"
"eslint-plugin-toml@1.4.0","MIT","https://github.com/ota-meshi/eslint-plugin-toml"
"eslint-plugin-unicorn@65.0.1","MIT","https://github.com/sindresorhus/eslint-plugin-unicorn"
"eslint-plugin-unicorn@72.0.0","MIT","https://github.com/sindresorhus/eslint-plugin-unicorn"
"eslint-plugin-unused-imports@4.4.1","MIT","https://github.com/sweepline/eslint-plugin-unused-imports"
"eslint-plugin-vue@10.10.0","MIT","https://github.com/vuejs/eslint-plugin-vue"
"eslint-plugin-vuejs-accessibility@2.5.0","MIT","https://github.com/vue-a11y/eslint-plugin-vuejs-accessibility"
"eslint-plugin-yml@3.6.0","MIT","https://github.com/ota-meshi/eslint-plugin-yml"
"eslint-processor-vue-blocks@2.0.0","MIT","https://github.com/antfu/eslint-processor-vue-blocks"
"eslint-scope@9.1.2","BSD-2-Clause","https://github.com/eslint/js"
"eslint-typegen@2.3.1","MIT","https://github.com/antfu/eslint-typegen"
"eslint-visitor-keys@3.4.3","Apache-2.0","https://github.com/eslint/eslint-visitor-keys"
"eslint-visitor-keys@4.2.1","Apache-2.0","https://github.com/eslint/js"
"eslint-visitor-keys@5.0.1","Apache-2.0","https://github.com/eslint/js"
"eslint@10.7.0","MIT","https://github.com/eslint/eslint"
"esm-resolve@1.0.11","Apache-2.0","https://github.com/samthor/esm-resolve"
"espree@10.4.0","BSD-2-Clause","https://github.com/eslint/js"
"espree@11.2.0","BSD-2-Clause","https://github.com/eslint/js"
"espree@9.6.1","BSD-2-Clause","https://github.com/eslint/espree"
"esprima@2.7.3","BSD-2-Clause","https://github.com/jquery/esprima"
"esprima@4.0.1","BSD-2-Clause","https://github.com/jquery/esprima"
"esquery@1.7.0","BSD-3-Clause","https://github.com/estools/esquery"
"esrecurse@4.3.0","BSD-2-Clause","https://github.com/estools/esrecurse"
"estraverse@5.3.0","BSD-2-Clause","https://github.com/estools/estraverse"
"estree-walker@2.0.2","MIT","https://github.com/Rich-Harris/estree-walker"
"estree-walker@3.0.3","MIT","https://github.com/Rich-Harris/estree-walker"
"esutils@2.0.3","BSD-2-Clause","https://github.com/estools/esutils"
"etag@1.8.1","MIT","https://github.com/jshttp/etag"
"event-target-shim@5.0.1","MIT","https://github.com/mysticatea/event-target-shim"
"eventemitter3@4.0.7","MIT","https://github.com/primus/eventemitter3"
"events-universal@1.0.1","Apache-2.0","https://github.com/holepunchto/events-universal"
"events@3.3.0","MIT","https://github.com/Gozala/events"
"execa@5.1.1","MIT","https://github.com/sindresorhus/execa"
"execa@8.0.1","MIT","https://github.com/sindresorhus/execa"
